epoch,loss,timestamp
1,7.791936287513146,2026-06-25T16:01:26.126143
2,7.722230691176194,2026-06-25T16:01:26.390311
3,7.670301033900334,2026-06-25T16:01:26.656044
4,7.614065647125244,2026-06-25T16:01:26.919740
5,7.562358672802265,2026-06-25T16:01:27.182722
6,7.512259299938496,2026-06-25T16:01:27.449990
7,7.465186375838059,2026-06-25T16:01:27.713442
8,7.41410387479342,2026-06-25T16:01:27.977453
9,7.3686891702505255,2026-06-25T16:01:28.239217
10,7.318538188934326,2026-06-25T16:01:28.501396
11,7.271561952737661,2026-06-25T16:01:28.790883
12,7.223454181964581,2026-06-25T16:01:29.053904
13,7.177787854121282,2026-06-25T16:01:29.319772
14,7.130371130429781,2026-06-25T16:01:29.583483
15,7.080031835115873,2026-06-25T16:01:29.845980
16,7.03506194628202,2026-06-25T16:01:30.110679
17,6.982966312995324,2026-06-25T16:01:30.376545
18,6.931628520672138,2026-06-25T16:01:30.639755
19,6.886326789855957,2026-06-25T16:01:30.902739
20,6.834791403550368,2026-06-25T16:01:31.165301
21,6.7872126285846415,2026-06-25T16:01:31.451571
22,6.737145240490253,2026-06-25T16:01:31.716026
23,6.686488775106577,2026-06-25T16:01:31.981137
24,6.641023305746225,2026-06-25T16:01:32.247878
25,6.584262187664326,2026-06-25T16:01:32.512506
26,6.535423608926626,2026-06-25T16:01:32.775636
27,6.483804152562068,2026-06-25T16:01:33.037702
28,6.42948212990394,2026-06-25T16:01:33.299890
29,6.375149506788987,2026-06-25T16:01:33.562975
30,6.329867839813232,2026-06-25T16:01:33.824994
31,6.276118498582107,2026-06-25T16:01:34.114342
32,6.224216461181641,2026-06-25T16:01:34.377104
33,6.168321462777945,2026-06-25T16:01:34.639929
34,6.121203826023982,2026-06-25T16:01:34.903335
35,6.065583339104285,2026-06-25T16:01:35.164918
36,6.0132622718811035,2026-06-25T16:01:35.430911
37,5.961993144108699,2026-06-25T16:01:35.699787
38,5.908502578735352,2026-06-25T16:01:35.966993
39,5.850280248201811,2026-06-25T16:01:36.230479
40,5.7981055699861965,2026-06-25T16:01:36.493601
41,5.744439198420598,2026-06-25T16:01:36.781370
42,5.689686481769268,2026-06-25T16:01:37.044876
43,5.633817379291241,2026-06-25T16:01:37.308050
44,5.5755564616276665,2026-06-25T16:01:37.571337
45,5.52044336612408,2026-06-25T16:01:37.834310
46,5.466491332420936,2026-06-25T16:01:38.098376
47,5.414074347569392,2026-06-25T16:01:38.361692
48,5.348861620976375,2026-06-25T16:01:38.624987
49,5.293263251964863,2026-06-25T16:01:38.887274
50,5.2355242142310505,2026-06-25T16:01:39.152304
51,5.177451427166279,2026-06-25T16:01:39.439159
52,5.1165845944331245,2026-06-25T16:01:39.702232
53,5.061849337357741,2026-06-25T16:01:39.965103
54,4.999090524820181,2026-06-25T16:01:40.227193
55,4.937530077420748,2026-06-25T16:01:40.489165
56,4.879130070026104,2026-06-25T16:01:40.751441
57,4.815366671635554,2026-06-25T16:01:41.013975
58,4.755481866689829,2026-06-25T16:01:41.277557
59,4.69590531862699,2026-06-25T16:01:41.541471
60,4.631138764894926,2026-06-25T16:01:41.804213
61,4.569639242612398,2026-06-25T16:01:42.094402
62,4.504596600165734,2026-06-25T16:01:42.358234
63,4.43603541300847,2026-06-25T16:01:42.621487
64,4.375684444720928,2026-06-25T16:01:42.884441
65,4.307083643399752,2026-06-25T16:01:43.148078
66,4.2449912291306715,2026-06-25T16:01:43.412181
67,4.177363652449388,2026-06-25T16:01:43.676460
68,4.111921273745024,2026-06-25T16:01:43.943267
69,4.053085437187781,2026-06-25T16:01:44.206930
70,3.9835948577293983,2026-06-25T16:01:44.469823
71,3.9134355875161977,2026-06-25T16:01:44.759652
72,3.8517970121823826,2026-06-25T16:01:45.024897
73,3.7786342180692234,2026-06-25T16:01:45.286999
74,3.717475047478309,2026-06-25T16:01:45.548531
75,3.641663221212534,2026-06-25T16:01:45.813743
76,3.5779257187476525,2026-06-25T16:01:46.078717
77,3.5040980118971605,2026-06-25T16:01:46.341824
78,3.438818858220027,2026-06-25T16:01:46.604808
79,3.3701058351076565,2026-06-25T16:01:46.868105
80,3.3050649716303897,2026-06-25T16:01:47.131310
81,3.2364547069256124,2026-06-25T16:01:47.419444
82,3.1732577177194448,2026-06-25T16:01:47.686745
83,3.108141935788668,2026-06-25T16:01:47.949450
84,3.034423883144672,2026-06-25T16:01:48.212522
85,2.9716256948617787,2026-06-25T16:01:48.475991
86,2.9082287274874172,2026-06-25T16:01:48.739380
87,2.842687203333928,2026-06-25T16:01:49.003792
88,2.7777179204500637,2026-06-25T16:01:49.267426
89,2.7154072431417613,2026-06-25T16:01:49.530626
90,2.646356931099525,2026-06-25T16:01:49.794616
91,2.5895751989804783,2026-06-25T16:01:50.087811
92,2.5199206242194543,2026-06-25T16:01:50.350487
93,2.461180558571449,2026-06-25T16:01:50.613345
94,2.3977926877828746,2026-06-25T16:01:50.878319
95,2.3403984950138974,2026-06-25T16:01:51.142575
96,2.2749388217926025,2026-06-25T16:01:51.407660
97,2.220352191191453,2026-06-25T16:01:51.671798
98,2.158541147525494,2026-06-25T16:01:51.936038
99,2.0997802844414344,2026-06-25T16:01:52.200943
100,2.050887181208684,2026-06-25T16:01:52.465347
101,1.9887931530292218,2026-06-25T16:01:52.753791
102,1.937024446634146,2026-06-25T16:01:53.017659
103,1.8849967167927668,2026-06-25T16:01:53.280973
104,1.8325461791111872,2026-06-25T16:01:53.545851
105,1.776263484588036,2026-06-25T16:01:53.810182
106,1.7291763379023626,2026-06-25T16:01:54.074813
107,1.6772957214942346,2026-06-25T16:01:54.339204
108,1.6318264741163988,2026-06-25T16:01:54.606089
109,1.5806058186751146,2026-06-25T16:01:54.873208
110,1.5344550059391902,2026-06-25T16:01:55.142434
111,1.4899242566182063,2026-06-25T16:01:55.433631
112,1.4415770035523634,2026-06-25T16:01:55.698544
113,1.3989506868215709,2026-06-25T16:01:55.961797
114,1.3544932053639338,2026-06-25T16:01:56.225534
115,1.3177614945631762,2026-06-25T16:01:56.489530
116,1.2785422801971436,2026-06-25T16:01:56.754617
117,1.241515012887808,2026-06-25T16:01:57.018367
118,1.2023741557047918,2026-06-25T16:01:57.282730
119,1.1691986322402954,2026-06-25T16:01:57.546929
120,1.1358161064294667,2026-06-25T16:01:57.811937
121,1.0965277965252216,2026-06-25T16:01:58.100193
122,1.0643861018694365,2026-06-25T16:01:58.364058
123,1.0336387340839093,2026-06-25T16:01:58.628449
124,0.9988576953227704,2026-06-25T16:01:58.893257
125,0.975596377482781,2026-06-25T16:01:59.158177
126,0.9420415025490981,2026-06-25T16:01:59.422572
127,0.9188704536511347,2026-06-25T16:01:59.685841
128,0.8879577425810007,2026-06-25T16:01:59.949967
129,0.8606647482285132,2026-06-25T16:02:00.214625
130,0.8385166159042945,2026-06-25T16:02:00.477404
131,0.8109781191899226,2026-06-25T16:02:00.764057
132,0.7875846532674936,2026-06-25T16:02:01.026887
133,0.761966333939479,2026-06-25T16:02:01.291171
134,0.7450818098508395,2026-06-25T16:02:01.555466
135,0.7254748711219201,2026-06-25T16:02:01.821576
136,0.7022237640160781,2026-06-25T16:02:02.088699
137,0.6824971024806683,2026-06-25T16:02:02.353802
138,0.6601202029448289,2026-06-25T16:02:02.618937
139,0.6449884084554819,2026-06-25T16:02:02.883214
140,0.6254600836680486,2026-06-25T16:02:03.147227
141,0.609314501285553,2026-06-25T16:02:03.436005
142,0.596354970565209,2026-06-25T16:02:03.700218
143,0.5744012273274935,2026-06-25T16:02:03.965137
144,0.5656407016974229,2026-06-25T16:02:04.230129
145,0.5475912002416757,2026-06-25T16:02:04.495063
146,0.5342084421561315,2026-06-25T16:02:04.761206
147,0.5217936268219581,2026-06-25T16:02:05.028707
148,0.5071241786846747,2026-06-25T16:02:05.297943
149,0.4964282466815068,2026-06-25T16:02:05.565435
150,0.48412811297636765,2026-06-25T16:02:05.828856
151,0.4662174697105701,2026-06-25T16:02:06.118960
152,0.4594126527126019,2026-06-25T16:02:06.383837
153,0.4532577647612645,2026-06-25T16:02:06.649369
154,0.43720384056751543,2026-06-25T16:02:06.913768
155,0.4313964316478142,2026-06-25T16:02:07.179705
156,0.4192413550156813,2026-06-25T16:02:07.445783
157,0.4089791660125439,2026-06-25T16:02:07.711803
158,0.40371978741425735,2026-06-25T16:02:07.977011
159,0.39082932013731736,2026-06-25T16:02:08.242650
160,0.3837502965560326,2026-06-25T16:02:08.508201
161,0.3782936197060805,2026-06-25T16:02:08.798661
162,0.36888341032541716,2026-06-25T16:02:09.065897
163,0.358780175447464,2026-06-25T16:02:09.331518
164,0.35250505117269665,2026-06-25T16:02:09.597634
165,0.3450814210451566,2026-06-25T16:02:09.862947
166,0.34022467182232785,2026-06-25T16:02:10.129319
167,0.3314385437048398,2026-06-25T16:02:10.394703
168,0.3244220774907332,2026-06-25T16:02:10.659016
169,0.31931628859960115,2026-06-25T16:02:10.922277
170,0.31354204507974476,2026-06-25T16:02:11.187097
171,0.30857455271940964,2026-06-25T16:02:11.477558
172,0.3026318893982814,2026-06-25T16:02:11.742615
173,0.2980831792721382,2026-06-25T16:02:12.009373
174,0.2921362565113948,2026-06-25T16:02:12.275486
175,0.28571044023220354,2026-06-25T16:02:12.540984
176,0.28392515503443205,2026-06-25T16:02:12.806740
177,0.2733752498259911,2026-06-25T16:02:13.071610
178,0.269782705948903,2026-06-25T16:02:13.337638
179,0.2691972989302415,2026-06-25T16:02:13.603415
180,0.26023755509119767,2026-06-25T16:02:13.869478
